1.00050025	USD	1/06/2010 0:00	1.001502253
1.00020004	USD	1/07/2010 0:00	0.99960016
1.00020004	USD	1/08/2010 0:00	1.000900811
1.00020004	USD	1/09/2010 0:00	0.99940036
1.00020004	USD	1/10/2010 0:00	1.001101211
1.000800641	USD	1/11/2010 0:00	0.99980004
1.000800641	USD	1/12/2010 0:00	1.001001001
1.000800641	USD	1/13/2010 0:00	1.00070049
1.00010001	USD	1/14/2010 0:00	1.00030009
1.00010001	USD	1/15/2010 0:00	0.99930049
1.00010001	USD	1/16/2010 0:00	1.00030009
1.00020004	USD	1/17/2010 0:00	0.99970009
1.00050025	USD	1/18/2010 0:00	1.001101211
1.00050025	USD	1/19/2010 0:00	0.99980004
1.00050025	USD	1/20/2010 0:00	1.000800641
1.00020004	USD	1/21/2010 0:00	0.99940036
1.00020004	USD	1/22/2010 0:00	1.001101211
1.00020004	USD	1/23/2010 0:00	1.00020004
1.00020004	USD	1/24/2010 0:00	1.001201442
1.00020004	USD	1/25/2010 0:00	1
1.00020004	USD	1/26/2010 0:00	1.00020004
1.00020004	USD	1/27/2010 0:00	0.99940036
1.00020004	USD	1/28/2010 0:00	1.000900811
1.00020004	USD	1/29/2010 0:00	0.99960016
1.00020004	USD	1/30/2010 0:00	1.00070049
1.00020004	USD	1/31/2010 0:00	0.99960016
1.000900811	USD	2/01/2010 0:00	1.001301692
1.000900811	USD	2/02/2010 0:00	1.00020004
1.000900811	USD	2/03/2010 0:00	1.001101211
1.000900811	USD	2/04/2010 0:00	1.00030009
1.00020004	USD	2/05/2010 0:00	1.00050025
1.00020004	USD	2/06/2010 0:00	0.99940036
1.00020004	USD	2/07/2010 0:00	1.00030009
1.00050025	USD	2/08/2010 0:00	1.00020004
1.00050025	USD	2/09/2010 0:00	1.001201442
1.00050025	USD	2/10/2010 0:00	0.99960016
1.00020004	USD	2/11/2010 0:00	1.00070049
1.00020004	USD	2/12/2010 0:00	0.99960016
1.00020004	USD	2/13/2010 0:00	1.00070049
1.00020004	USD	2/14/2010 0:00	0.99990001
1.00050025	USD	2/15/2010 0:00	1.000800641
1.00050025	USD	2/16/2010 0:00	0.99990001
1.00040016	USD	2/17/2010 0:00	1.000900811
1.00040016	USD	2/18/2010 0:00	0.99970009
1.00020004	USD	2/19/2010 0:00	1.00020004
1.00020004	USD	2/20/2010 0:00	0.99940036
1.00020004	USD	2/21/2010 0:00	1.001001001
1.00050025	USD	2/22/2010 0:00	1.00040016
1.00050025	USD	2/23/2010 0:00	1.00050025
1.00050025	USD	2/24/2010 0:00	1.00020004
1.00020004	USD	2/25/2010 0:00	1.001001001
1.00020004	USD	2/26/2010 0:00	0.99960016
1.00020004	USD	2/27/2010 0:00	1.001101211
1.00020004	USD	2/28/2010 0:00	1.00010001
1.00070049	USD	3/01/2010 0:00	1.001301692
1.00070049	USD	3/02/2010 0:00	1.00040016
1.00070049	USD	3/03/2010 0:00	1.001201442
1.00020004	USD	3/04/2010 0:00	1
1.00020004	USD	3/05/2010 0:00	1.001201442
1.00020004	USD	3/06/2010 0:00	1
1.00020004	USD	3/07/2010 0:00	1.00070049
1.00070049	USD	3/08/2010 0:00	0.99980004
1.00070049	USD	3/09/2010 0:00	1.001502253
1.00070049	USD	3/10/2010 0:00	0.99990001
1.00020004	USD	3/11/2010 0:00	1.001101211
1.00020004	USD	3/12/2010 0:00	0.99970009
1.00020004	USD	3/13/2010 0:00	1.00030009
1.00020004	USD	3/14/2010 0:00	0.99950025
1.00050025	USD	3/15/2010 0:00	1.000900811
1.00050025	USD	3/16/2010 0:00	1
1.00050025	USD	3/17/2010 0:00	1.001001001
1.00020004	USD	3/18/2010 0:00	0.99960016
1.00020004	USD	3/19/2010 0:00	1.001001001
1.00020004	USD	3/20/2010 0:00	0.99950025
1.00020004	USD	3/21/2010 0:00	1.000800641
1.00050025	USD	3/22/2010 0:00	0.99970009
1.00050025	USD	3/23/2010 0:00	1.00050025
1.00050025	USD	3/24/2010 0:00	0.99990001
1.00020004	USD	3/25/2010 0:00	1.001001001
1.00010001	USD	3/26/2010 0:00	0.99980004
1.00020004	USD	3/27/2010 0:00	1.001101211
1.00020004	USD	3/28/2010 0:00	0.99990001
1.00050025	USD	3/29/2010 0:00	1.001001001
1.00050025	USD	3/30/2010 0:00	0.99970009
1.00050025	USD	3/31/2010 0:00	1.001101211
1.00020004	USD	4/01/2010 0:00	0.99960016
1.00020004	USD	4/02/2010 0:00	1.00030009
1.00020004	USD	4/03/2010 0:00	0.99940036
1.00020004	USD	4/04/2010 0:00	1.00020004
1.000800641	USD	4/05/2010 0:00	1
1.000800641	USD	4/06/2010 0:00	1.000900811
1.000800641	USD	4/07/2010 0:00	1
1.000800641	USD	4/08/2010 0:00	1.001301692
1.00020004	USD	4/09/2010 0:00	1.00020004
1.00020004	USD	4/10/2010 0:00	1.000800641
1.00020004	USD	4/11/2010 0:00	0.99990001
1.00070049	USD	4/12/2010 0:00	1.001001001
1.00070049	USD	4/13/2010 0:00	1.00030009
1.00070049	USD	4/14/2010 0:00	1.000900811
1.00020004	USD	4/15/2010 0:00	1
1.00020004	USD	4/16/2010 0:00	1.00070049
1.00020004	USD	4/17/2010 0:00	0.99990001
1.00020004	USD	4/18/2010 0:00	1.00050025
1.000900811	USD	4/19/2010 0:00	1.000900811
1.000900811	USD	4/20/2010 0:00	1.001201442
1.000900811	USD	4/21/2010 0:00	1.00070049
1.00020004	USD	4/22/2010 0:00	1.00020004
1.00020004	USD	4/23/2010 0:00	0.99960016
1.00020004	USD	4/24/2010 0:00	1.000800641
1.00020004	USD	4/25/2010 0:00	0.99980004
1.00070049	USD	4/26/2010 0:00	1.000800641
1.00070049	USD	4/27/2010 0:00	1.00040016
1.00070049	USD	4/28/2010 0:00	1.00070049
1.00020004	USD	4/29/2010 0:00	0.99960016
1.00020004	USD	4/30/2010 0:00	1.00030009
1.00020004	USD	5/01/2010 0:00	0.99930049
1.00020004	USD	5/02/2010 0:00	1.001001001
1.00070049	USD	5/03/2010 0:00	1.00070049
1.00070049	USD	5/04/2010 0:00	1.000800641
1.00070049	USD	5/05/2010 0:00	1.00040016
1.00020004	USD	5/06/2010 0:00	1.000800641
1.00020004	USD	5/07/2010 0:00	0.99980004
1.00020004	USD	5/08/2010 0:00	1.00030009
1.00020004	USD	5/09/2010 0:00	0.99980004
1.00070049	USD	5/10/2010 0:00	1.000800641
1.00070049	USD	5/11/2010 0:00	1.00010001
1.00070049	USD	5/12/2010 0:00	1.001401963
1.00020004	USD	5/13/2010 0:00	1.00010001
1.00020004	USD	5/14/2010 0:00	1.00050025
1.00020004	USD	5/15/2010 0:00	1
1	USD	5/16/2010 0:00	1.00070049
1	USD	5/17/2010 0:00	0.99990001
1	USD	5/18/2010 0:00	1.00010001
1	USD	5/19/2010 0:00	0.99960016
1.00020004	USD	5/20/2010 0:00	1.00020004
1.00020004	USD	5/21/2010 0:00	0.99950025
1.00020004	USD	5/22/2010 0:00	1.000800641
1.00020004	USD	5/23/2010 0:00	0.99960016
1.000900811	USD	5/24/2010 0:00	1.001201442
1.000900811	USD	5/25/2010 0:00	1.00050025
1.000900811	USD	5/26/2010 0:00	1.001301692
1.00020004	USD	5/27/2010 0:00	0.99990001
1.00020004	USD	5/28/2010 0:00	1.001001001
1.00020004	USD	5/29/2010 0:00	0.99960016
1.00020004	USD	5/30/2010 0:00	1.001201442
1.000900811	USD	5/31/2010 0:00	0.99990001
1.000900811	USD	6/01/2010 0:00	1.001702895
1.000900811	USD	6/02/2010 0:00	1.00030009
1.000900811	USD	6/03/2010 0:00	1.001502253
1.00020004	USD	6/04/2010 0:00	0.99940036
1.00020004	USD	6/05/2010 0:00	1.00030009
1.00020004	USD	6/06/2010 0:00	0.99930049
1.00070049	USD	6/07/2010 0:00	1.001001001
1.00070049	USD	6/08/2010 0:00	1.00040016
1.00070049	USD	6/09/2010 0:00	1.001301692
1.00020004	USD	6/10/2010 0:00	0.99990001
1.00020004	USD	6/11/2010 0:00	1.001001001
1.00020004	USD	6/12/2010 0:00	0.99950025
1.00020004	USD	6/13/2010 0:00	1.00030009
1.00070049	USD	6/14/2010 0:00	1.00070049
1.00070049	USD	6/15/2010 0:00	1.001401963
1.00070049	USD	6/16/2010 0:00	1.00050025
1.00020004	USD	6/17/2010 0:00	1.001001001
1.00020004	USD	6/18/2010 0:00	0.99930049
1.00020004	USD	6/19/2010 0:00	1.00020004
1.00020004	USD	6/20/2010 0:00	0.99950025
1.001001001	USD	6/21/2010 0:00	1.001702895
1.001001001	USD	6/22/2010 0:00	1.00050025
1.001001001	USD	6/23/2010 0:00	1.001301692
1.001001001	USD	6/24/2010 0:00	1.00010001
1.00030009	USD	6/25/2010 0:00	1.00050025
1.00030009	USD	6/26/2010 0:00	0.99990001
1.00040016	USD	6/27/2010 0:00	1.001201442
1.000800641	USD	6/28/2010 0:00	1
1.000800641	USD	6/29/2010 0:00	1.001502253
1.000800641	USD	6/30/2010 0:00	1.00050025
1.00020004	USD	7/01/2010 0:00	1.00050025
1.00020004	USD	7/02/2010 0:00	1.00020004
1.00020004	USD	7/03/2010 0:00	1.000900811
1.00020004	USD	7/04/2010 0:00	1.00010001
1.00050025	USD	7/05/2010 0:00	1.001001001
1.00050025	USD	7/06/2010 0:00	0.99980004
1.00050025	USD	7/07/2010 0:00	1.001401963
1.00020004	USD	7/08/2010 0:00	0.99980004
1.00020004	USD	7/09/2010 0:00	1.000800641
1.00040016	USD	7/10/2010 0:00	0.99960016
1.000900811	USD	7/11/2010 0:00	1.001702895
1.000900811	USD	7/12/2010 0:00	1.00050025
1.000900811	USD	7/13/2010 0:00	1.001803246
1.000900811	USD	7/14/2010 0:00	1.00070049
1.00020004	USD	7/15/2010 0:00	1.000800641
1.00020004	USD	7/16/2010 0:00	1
1.00020004	USD	7/17/2010 0:00	1.001001001
1.00020004	USD	7/18/2010 0:00	1
1.00070049	USD	7/19/2010 0:00	1.000800641
1.00070049	USD	7/20/2010 0:00	0.99970009
1.00070049	USD	7/21/2010 0:00	1.001201442
1.00020004	USD	7/22/2010 0:00	0.99970009
1.00020004	USD	7/23/2010 0:00	1.00040016
1.00030009	USD	7/24/2010 0:00	1.00010001
1.00030009	USD	7/25/2010 0:00	1.001301692
1.00030009	USD	7/26/2010 0:00	1.00030009
1.00030009	USD	7/27/2010 0:00	1.001201442
1.00030009	USD	7/28/2010 0:00	0.99960016
1.00030009	USD	7/29/2010 0:00	1.001001001
1.00030009	USD	7/30/2010 0:00	0.99950025
1.00030009	USD	7/31/2010 0:00	1.001301692
1.00040016	USD	8/01/2010 0:00	0.99960016
1.001101211	USD	8/02/2010 0:00	1.002004008
1.001101211	USD	8/03/2010 0:00	1.000800641
1.001101211	USD	8/04/2010 0:00	1.001301692
1.00040016	USD	8/05/2010 0:00	1.00030009
1.00030009	USD	8/06/2010 0:00	1.001301692
1.00030009	USD	8/07/2010 0:00	1.00030009
1.00030009	USD	8/08/2010 0:00	1.000900811
1.001101211	USD	8/09/2010 0:00	1.001001001
1.001101211	USD	8/10/2010 0:00	1.001502253
1.001101211	USD	8/11/2010 0:00	1.00040016
1.001101211	USD	8/12/2010 0:00	1.001903617
1.00030009	USD	8/13/2010 0:00	1.00020004
1.00030009	USD	8/14/2010 0:00	1.000900811
1.001702895	USD	8/15/2010 0:00	1.001502253
1.001702895	USD	8/16/2010 0:00	1.00270731
1.001702895	USD	8/17/2010 0:00	1.001001001
1.001702895	USD	8/18/2010 0:00	1.001803246
1.001702895	USD	8/19/2010 0:00	1.00070049
1.00030009	USD	8/20/2010 0:00	1.000900811
1.00030009	USD	8/21/2010 0:00	1.00020004
1.00020004	USD	8/22/2010 0:00	1.001001001
1.000800641	USD	8/23/2010 0:00	0.99990001
1.000800641	USD	8/24/2010 0:00	1.001001001
1.000800641	USD	8/25/2010 0:00	1.00070049
1.00020004	USD	8/26/2010 0:00	1.00050025
1.00020004	USD	8/27/2010 0:00	0.99960016
1.00020004	USD	8/28/2010 0:00	1.00070049
1.00020004	USD	8/29/2010 0:00	1
1.000900811	USD	8/30/2010 0:00	1.001201442
1.000900811	USD	8/31/2010 0:00	1.00050025
1.000900811	USD	9/01/2010 0:00	1.001301692
1.00020004	USD	9/02/2010 0:00	0.99930049
1.00020004	USD	9/03/2010 0:00	1.00040016
1.00020004	USD	9/04/2010 0:00	0.99990001
1.00020004	USD	9/05/2010 0:00	1.00040016
1.00050025	USD	9/06/2010 0:00	1.00020004
1.00050025	USD	9/07/2010 0:00	1.001101211
1.00050025	USD	9/08/2010 0:00	1.00010001
1.00020004	USD	9/09/2010 0:00	1.00020004
1.00020004	USD	9/10/2010 0:00	0.99960016
1.00020004	USD	9/11/2010 0:00	1.001001001
1.00020004	USD	9/12/2010 0:00	0.99980004
1.00050025	USD	9/13/2010 0:00	1.000900811
1.00050025	USD	9/14/2010 0:00	1.00010001
1.00050025	USD	9/15/2010 0:00	1.001201442
1.00020004	USD	9/16/2010 0:00	0.99940036
1.00010001	USD	9/17/2010 0:00	1.00040016
1.00010001	USD	9/18/2010 0:00	0.99960016
1.00010001	USD	9/19/2010 0:00	1.00020004
1.00050025	USD	9/20/2010 0:00	0.99960016
1.00050025	USD	9/21/2010 0:00	1.001301692
1.00050025	USD	9/22/2010 0:00	1.00020004
1.00010001	USD	9/23/2010 0:00	1.000900811
1.00010001	USD	9/24/2010 0:00	0.99960016
1.00010001	USD	9/25/2010 0:00	1.000800641
1.00010001	USD	9/26/2010 0:00	0.99930049
1.00040016	USD	9/27/2010 0:00	1.000800641
1.00040016	USD	9/28/2010 0:00	0.99960016
1.00040016	USD	9/29/2010 0:00	1.001001001
1.00010001	USD	9/30/2010 0:00	0.99960016
1.00010001	USD	10/01/2010 0:00	1.001001001
1.00010001	USD	10/02/2010 0:00	0.99970009
1.00010001	USD	10/03/2010 0:00	1.00070049
1.00050025	USD	10/04/2010 0:00	0.99980004
1.00050025	USD	10/05/2010 0:00	1.001502253
1.00050025	USD	10/06/2010 0:00	1.00030009
1.00010001	USD	10/07/2010 0:00	1.000800641
1.00010001	USD	10/08/2010 0:00	0.99960016
1.00010001	USD	10/09/2010 0:00	1.000800641
1.00010001	USD	10/10/2010 0:00	0.99990001
1.00040016	USD	10/11/2010 0:00	1.00070049
1.00040016	USD	10/12/2010 0:00	0.99960016
1.00040016	USD	10/13/2010 0:00	1.00050025
1.00010001	USD	10/14/2010 0:00	1
1.00010001	USD	10/15/2010 0:00	1.00020004
1.00010001	USD	10/16/2010 0:00	0.99970009
1.00010001	USD	10/17/2010 0:00	1.00030009
1.00040016	USD	10/18/2010 0:00	1.00020004
1.00040016	USD	10/19/2010 0:00	1.001001001
1.00040016	USD	10/20/2010 0:00	1.00030009
1.00010001	USD	10/21/2010 0:00	1.000800641
1.00010001	USD	10/22/2010 0:00	0.99940036
1.00010001	USD	10/23/2010 0:00	1.000800641
1.00010001	USD	10/24/2010 0:00	0.99970009
1.00040016	USD	10/25/2010 0:00	1.001201442
1.00040016	USD	10/26/2010 0:00	0.99970009
1.00040016	USD	10/27/2010 0:00	1.00070049
1.00010001	USD	10/28/2010 0:00	0.99960016
1.00010001	USD	10/29/2010 0:00	1.00020004
1.00020004	USD	10/30/2010 0:00	0.99980004
1.00010001	USD	10/31/2010 0:00	1.001001001
0.99940036	USD	11/01/2010 0:00	0.998801438
0.99940036	USD	11/02/2010 0:00	0.99950025
0.99940036	USD	11/03/2010 0:00	0.998901209
0.99950025	USD	11/04/2010 0:00	1
1.00010001	USD	11/05/2010 0:00	0.99960016
1.00030009	USD	11/06/2010 0:00	1.00040016
1.00020004	USD	11/07/2010 0:00	0.99960016
1.001001001	USD	11/08/2010 0:00	1.001301692
1.001001001	USD	11/09/2010 0:00	1.000900811
1.001001001	USD	11/10/2010 0:00	1.001803246
1.00020004	USD	11/11/2010 0:00	1.00020004
1.00030009	USD	11/12/2010 0:00	1.000900811
1.00020004	USD	11/13/2010 0:00	0.99990001
1.00040016	USD	11/14/2010 0:00	1.000900811
1.001502253	USD	11/15/2010 0:00	1.00070049
1.001502253	USD	11/16/2010 0:00	1.001702895
1.001401963	USD	11/17/2010 0:00	1.000900811
1.001401963	USD	11/18/2010 0:00	1.002305302
1.00030009	USD	11/19/2010 0:00	0.99940036
1.00040016	USD	11/20/2010 0:00	1.00070049
1.00020004	USD	11/21/2010 0:00	1
1.00050025	USD	11/22/2010 0:00	1.001401963
1.00050025	USD	11/23/2010 0:00	0.99960016
1.00050025	USD	11/24/2010 0:00	1.001201442
1.00020004	USD	11/25/2010 0:00	0.99940036
1.00020004	USD	11/26/2010 0:00	1.000800641
1.001001001	USD	11/27/2010 0:00	1.00070049
1.001001001	USD	11/28/2010 0:00	1.001101211
1.001001001	USD	11/29/2010 0:00	1
1.001001001	USD	11/30/2010 0:00	1.001001001
1.001001001	USD	12/01/2010 0:00	1
1.00030009	USD	12/02/2010 0:00	1.00070049
1.00020004	USD	12/03/2010 0:00	0.99950025
1.00010001	USD	12/04/2010 0:00	1.00050025
1.00020004	USD	12/05/2010 0:00	0.99960016
1.00070049	USD	12/06/2010 0:00	1.000900811
1.00070049	USD	12/07/2010 0:00	1.00040016
1.00070049	USD	12/08/2010 0:00	1.001001001
1.00030009	USD	12/09/2010 0:00	0.99960016
1.00020004	USD	12/10/2010 0:00	1.00070049
1.00020004	USD	12/11/2010 0:00	1.00010001
1.00030009	USD	12/12/2010 0:00	1.001201442
1.00070049	USD	12/13/2010 0:00	1.00040016
1.00070049	USD	12/14/2010 0:00	1.001401963
1.00070049	USD	12/15/2010 0:00	1.00010001
1.00030009	USD	12/16/2010 0:00	1.000800641
1.00030009	USD	12/17/2010 0:00	1
1.00030009	USD	12/18/2010 0:00	1.001301692
1.00030009	USD	12/19/2010 0:00	0.99960016
1.000900811	USD	12/20/2010 0:00	1.001001001
1.000900811	USD	12/21/2010 0:00	0.99990001
1.000900811	USD	12/22/2010 0:00	1.001101211
1.00020004	USD	12/23/2010 0:00	0.99980004
1.00020004	USD	12/24/2010 0:00	1.00040016
1.00020004	USD	12/25/2010 0:00	1
1.00020004	USD	12/26/2010 0:00	1.00050025
1.001001001	USD	12/27/2010 0:00	1
1.001001001	USD	12/28/2010 0:00	1.001001001
1.001001001	USD	12/29/2010 0:00	1.00070049
